FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB1862,8/26/2019,15:35,SXA,8/26/2019,17:25,THJ,C1F1
FB1862,8/27/2019,15:35,SXA,8/27/2019,17:25,THJ,C1F1
FB1862,8/28/2019,15:35,SXA,8/28/2019,17:25,THJ,C1F1
FB1862,8/9/2019,15:40,TGD,8/9/2019,18:05,SXA,C1F1
FB1862,8/10/2019,15:40,TGD,8/10/2019,18:05,SXA,C1F1
FB1862,8/17/2019,15:40,TGD,8/17/2019,18:05,SXA,C1F1
FB1862,8/18/2019,15:40,TGD,8/18/2019,18:05,SXA,C1F1
FB1862,8/1/2019,15:40,XMH,8/1/2019,17:20,TGD,C1F1
FB1862,8/2/2019,15:40,XMH,8/2/2019,17:20,TGD,C1F1
FB1862,8/3/2019,15:40,XMH,8/3/2019,17:20,TGD,C1F1
FB1862,8/4/2019,15:40,XMH,8/4/2019,17:20,TGD,C1F1
FB477,8/5/2019,15:40,XMH,8/5/2019,17:20,TGD,C1F1
FB477,8/6/2019,15:40,XMH,8/6/2019,17:20,TGD,C1F1
FB477,8/7/2019,15:40,XMH,8/7/2019,17:20,TGD,C1F1
FB477,8/8/2019,15:40,XMH,8/8/2019,17:20,TGD,C1F1
FB610,8/9/2019,15:40,XMH,8/9/2019,17:20,TGD,C1F1
FB610,8/10/2019,15:40,XMH,8/10/2019,17:20,TGD,C1F1
FB610,8/11/2019,15:40,XMH,8/11/2019,17:20,TGD,C1F1
FB610,8/12/2019,15:40,XMH,8/12/2019,17:20,TGD,C1F1
FB610,8/13/2019,15:40,XMH,8/13/2019,17:20,TGD,C1F1
FB610,8/14/2019,15:40,XMH,8/14/2019,17:20,TGD,C1F1
FB610,8/15/2019,15:40,XMH,8/15/2019,17:20,TGD,C1F1
FB610,8/16/2019,15:40,XMH,8/16/2019,17:20,TGD,C1F1
FB610,8/17/2019,15:40,XMH,8/17/2019,17:20,TGD,C1F1
FB610,8/18/2019,15:40,XMH,8/18/2019,17:20,TGD,C1F1
FB610,8/19/2019,15:40,TUK,8/19/2019,17:25,TGD,C1F1
FB610,8/19/2019,15:40,XMH,8/19/2019,17:20,TGD,C1F1
FB610,8/20/2019,15:40,XMH,8/20/2019,17:20,TGD,C1F1
FB610,8/21/2019,15:40,XMH,8/21/2019,17:20,TGD,C1F1
FB610,8/22/2019,15:40,XMH,8/22/2019,17:20,TGD,C1F1
FB610,8/23/2019,15:40,XMH,8/23/2019,17:20,TGD,C1F1
FB610,8/24/2019,15:40,XMH,8/24/2019,17:20,TGD,C1F1
FB610,8/25/2019,15:40,XMH,8/25/2019,17:20,TGD,C1F1
FB456,8/26/2019,15:40,XMH,8/26/2019,17:20,TGD,C1F1
FB610,8/27/2019,15:40,XMH,8/27/2019,17:20,TGD,C1F1
FB610,8/28/2019,15:40,XMH,8/28/2019,17:20,TGD,C1F1
FB610,8/1/2019,15:45,TGD,8/1/2019,17:35,FBX,C1F1
FB610,8/2/2019,15:45,TGD,8/2/2019,17:35,FBX,C1F1
FB610,8/3/2019,15:45,TGD,8/3/2019,17:35,FBX,C1F1
FB610,8/4/2019,15:45,TGD,8/4/2019,17:35,FBX,C1F1
FB610,8/5/2019,15:45,TGD,8/5/2019,17:35,FBX,C1F1
FB610,8/6/2019,15:45,TGD,8/6/2019,17:35,FBX,C1F1
FB610,8/7/2019,15:45,TGD,8/7/2019,17:35,FBX,C1F1
FB610,8/8/2019,15:45,TGD,8/8/2019,17:35,FBX,C1F1
FB261,8/9/2019,15:45,TGD,8/9/2019,17:35,FBX,C1F1
FB261,8/10/2019,15:45,TGD,8/10/2019,17:35,FBX,C1F1
FB261,8/11/2019,15:45,TGD,8/11/2019,17:35,FBX,C1F1
FB261,8/12/2019,15:45,TGD,8/12/2019,17:35,FBX,C1F1
FB261,8/13/2019,15:45,TGD,8/13/2019,17:35,FBX,C1F1
FB261,8/14/2019,15:45,TGD,8/14/2019,17:35,FBX,C1F1
FB261,8/15/2019,15:45,TGD,8/15/2019,17:35,FBX,C1F1
FB261,8/16/2019,15:45,TGD,8/16/2019,17:35,FBX,C1F1
FB261,8/17/2019,15:45,TGD,8/17/2019,17:35,FBX,C1F1
FB261,8/18/2019,15:45,TGD,8/18/2019,17:35,FBX,C1F1
FB261,8/19/2019,15:45,TGD,8/19/2019,17:35,FBX,C1F1
FB261,8/20/2019,15:45,TGD,8/20/2019,17:35,FBX,C1F1
FB261,8/21/2019,15:45,TGD,8/21/2019,17:35,FBX,C1F1
FB261,8/22/2019,15:45,TGD,8/22/2019,17:35,FBX,C1F1
FB261,8/23/2019,15:45,TGD,8/23/2019,17:35,FBX,C1F1
FB261,8/24/2019,15:45,TGD,8/24/2019,17:35,FBX,C1F1
FB261,8/25/2019,15:45,TGD,8/25/2019,17:35,FBX,C1F1
FB261,8/26/2019,15:45,TGD,8/26/2019,17:35,FBX,C1F1
FB261,8/27/2019,15:45,TGD,8/27/2019,17:35,FBX,C1F1
FB261,8/1/2019,15:45,HOM,8/1/2019,17:35,NOU,C1F1
FB261,8/2/2019,15:45,HOM,8/2/2019,17:35,NOU,C1F1
FB261,8/3/2019,15:45,HOM,8/3/2019,17:35,NOU,C1F1
FB261,8/4/2019,15:45,HOM,8/4/2019,17:35,NOU,C1F1
FB261,8/5/2019,15:45,HOM,8/5/2019,17:35,NOU,C1F1
FB261,8/6/2019,15:45,HOM,8/6/2019,17:35,NOU,C1F1
FB261,8/7/2019,15:45,HOM,8/7/2019,17:35,NOU,C1F1
FB261,8/8/2019,15:45,HOM,8/8/2019,17:35,NOU,C1F1
FB777,8/9/2019,15:45,HOM,8/9/2019,17:35,NOU,C1F1
FB777,8/10/2019,15:45,HOM,8/10/2019,17:35,NOU,C1F1
FB777,8/11/2019,15:45,HOM,8/11/2019,17:35,NOU,C1F1
FB777,8/12/2019,15:45,HOM,8/12/2019,17:35,NOU,C1F1
FB777,8/13/2019,15:45,HOM,8/13/2019,17:35,NOU,C1F1
FB777,8/14/2019,15:45,HOM,8/14/2019,17:35,NOU,C1F1
FB777,8/15/2019,15:45,HOM,8/15/2019,17:35,NOU,C1F1
FB777,8/16/2019,15:45,HOM,8/16/2019,17:35,NOU,C1F1
FB777,8/17/2019,15:45,HOM,8/17/2019,17:35,NOU,C1F1
FB777,8/18/2019,15:45,HOM,8/18/2019,17:35,NOU,C1F1
FB777,8/19/2019,15:45,HOM,8/19/2019,17:35,NOU,C1F1
FB777,8/20/2019,15:45,HOM,8/20/2019,17:35,NOU,C1F1
FB777,8/21/2019,15:45,HOM,8/21/2019,17:35,NOU,C1F1
FB777,8/22/2019,15:45,HOM,8/22/2019,17:35,NOU,C1F1
FB777,8/23/2019,15:45,HOM,8/23/2019,17:35,NOU,C1F1
FB777,8/24/2019,15:45,HOM,8/24/2019,17:35,NOU,C1F1
FB777,8/25/2019,15:45,HOM,8/25/2019,17:35,NOU,C1F1
FB777,8/26/2019,15:45,HOM,8/26/2019,17:35,NOU,C1F1
FB777,8/27/2019,15:45,HOM,8/27/2019,17:35,NOU,C1F1
FB777,8/28/2019,15:45,HOM,8/28/2019,17:35,NOU,C1F1
FB777,8/1/2019,15:45,TGD,8/1/2019,17:20,SHO,C1F1
FB777,8/2/2019,15:45,TGD,8/2/2019,17:20,SHO,C1F1
FB777,8/3/2019,15:45,TGD,8/3/2019,17:20,SHO,C1F1
FB777,8/4/2019,15:45,TGD,8/4/2019,17:20,SHO,C1F1
FB777,8/5/2019,15:45,TGD,8/5/2019,17:20,SHO,C1F1
FB777,8/6/2019,15:45,TGD,8/6/2019,17:20,SHO,C1F1
FB777,8/7/2019,15:45,TGD,8/7/2019,17:20,SHO,C1F1
FB777,8/8/2019,15:45,TGD,8/8/2019,17:20,SHO,C1F1
FB797,8/9/2019,15:45,TGD,8/9/2019,17:20,SHO,C1F1
FB797,8/10/2019,15:45,TGD,8/10/2019,17:20,SHO,C1F1
FB797,8/11/2019,15:45,TGD,8/11/2019,17:20,SHO,C1F1
FB797,8/12/2019,15:45,TGD,8/12/2019,17:20,SHO,C1F1
FB797,8/13/2019,15:45,TGD,8/13/2019,17:20,SHO,C1F1
FB797,8/14/2019,15:45,TGD,8/14/2019,17:20,SHO,C1F1
FB797,8/15/2019,15:45,TGD,8/15/2019,17:20,SHO,C1F1
FB797,8/16/2019,15:45,TGD,8/16/2019,17:20,SHO,C1F1
FB797,8/17/2019,15:45,TGD,8/17/2019,17:20,SHO,C1F1
FB797,8/18/2019,15:45,TGD,8/18/2019,17:20,SHO,C1F1
FB797,8/19/2019,15:45,TGD,8/19/2019,17:20,SHO,C1F1
FB797,8/20/2019,15:45,TGD,8/20/2019,17:20,SHO,C1F1
FB797,8/21/2019,15:45,TGD,8/21/2019,17:20,SHO,C1F1
FB797,8/22/2019,15:45,TGD,8/22/2019,17:20,SHO,C1F1
FB797,8/23/2019,15:45,TGD,8/23/2019,17:20,SHO,C1F1
FB797,8/24/2019,15:45,TGD,8/24/2019,17:20,SHO,C1F1
FB797,8/25/2019,15:45,TGD,8/25/2019,17:20,SHO,C1F1
FB797,8/26/2019,15:45,TGD,8/26/2019,17:20,SHO,C1F1
FB797,8/27/2019,15:45,TGD,8/27/2019,17:20,SHO,C1F1
FB797,8/28/2019,15:45,TGD,8/28/2019,17:20,SHO,C1F1
FB797,8/1/2019,15:45,TGD,8/1/2019,18:10,SXA,C1F1
FB797,8/2/2019,15:45,TGD,8/2/2019,18:10,SXA,C1F1
FB797,8/3/2019,15:45,TGD,8/3/2019,18:10,SXA,C1F1
FB797,8/4/2019,15:45,TGD,8/4/2019,18:10,SXA,C1F1
FB797,8/5/2019,15:45,TGD,8/5/2019,18:10,SXA,C1F1
FB797,8/6/2019,15:45,TGD,8/6/2019,18:10,SXA,C1F1
FB797,8/7/2019,15:45,TGD,8/7/2019,18:10,SXA,C1F1
FB797,8/8/2019,15:45,TGD,8/8/2019,18:10,SXA,C1F1
FB477,8/11/2019,15:45,TGD,8/11/2019,18:10,SXA,C1F1
FB477,8/12/2019,15:45,TGD,8/12/2019,18:10,SXA,C1F1
FB477,8/13/2019,15:45,TGD,8/13/2019,18:10,SXA,C1F1
FB477,8/14/2019,15:45,TGD,8/14/2019,18:10,SXA,C1F1
FB477,8/15/2019,15:45,TGD,8/15/2019,18:10,SXA,C1F1
FB477,8/16/2019,15:45,TGD,8/16/2019,18:10,SXA,C1F1
FB477,8/19/2019,15:45,TGD,8/19/2019,18:10,SXA,C1F1
FB477,8/20/2019,15:45,TGD,8/20/2019,18:10,SXA,C1F1
FB477,8/21/2019,15:45,TGD,8/21/2019,18:10,SXA,C1F1
FB477,8/22/2019,15:45,TGD,8/22/2019,18:10,SXA,C1F1
FB477,8/23/2019,15:45,TGD,8/23/2019,18:10,SXA,C1F1
FB477,8/24/2019,15:45,TGD,8/24/2019,18:10,SXA,C1F1
FB477,8/25/2019,15:45,TGD,8/25/2019,18:10,SXA,C1F1
FB477,8/26/2019,15:45,TGD,8/26/2019,18:10,SXA,C1F1
FB477,8/27/2019,15:45,TGD,8/27/2019,18:10,SXA,C1F1
FB477,8/28/2019,15:45,TGD,8/28/2019,18:10,SXA,C1F1
FB477,8/9/2019,15:45,AXO,8/9/2019,16:55,TGD,C1F1
FB477,8/10/2019,15:45,TUK,8/10/2019,17:30,TGD,C1F1
FB477,8/11/2019,15:45,AXO,8/11/2019,16:55,TGD,C1F1
FB477,8/11/2019,15:45,TUK,8/11/2019,17:30,TGD,C1F1
FB477,8/12/2019,15:45,AXO,8/12/2019,16:55,TGD,C1F1
FB477,8/12/2019,15:45,TUK,8/12/2019,17:30,TGD,C1F1
FB477,8/13/2019,15:45,AXO,8/13/2019,16:55,TGD,C1F1
FB477,8/13/2019,15:45,TUK,8/13/2019,17:30,TGD,C1F1
FB408,8/14/2019,15:45,AXO,8/14/2019,16:55,TGD,C1F1
FB456,8/14/2019,15:45,TUK,8/14/2019,17:30,TGD,C1F1
FB408,8/15/2019,15:45,AXO,8/15/2019,16:55,TGD,C1F1
FB456,8/15/2019,15:45,TUK,8/15/2019,17:30,TGD,C1F1
FB408,8/16/2019,15:45,AXO,8/16/2019,16:55,TGD,C1F1
FB456,8/16/2019,15:45,TUK,8/16/2019,17:30,TGD,C1F1
FB408,8/17/2019,15:45,AXO,8/17/2019,16:55,TGD,C1F1
FB456,8/17/2019,15:45,TUK,8/17/2019,17:30,TGD,C1F1
FB408,8/18/2019,15:45,AXO,8/18/2019,16:55,TGD,C1F1
FB456,8/18/2019,15:45,TUK,8/18/2019,17:30,TGD,C1F1
FB408,8/23/2019,15:45,AXO,8/23/2019,16:55,TGD,C1F1
FB456,8/25/2019,15:45,AXO,8/25/2019,16:55,TGD,C1F1
FB408,8/1/2019,15:45,NOU,8/1/2019,16:30,XBT,C1F1
FB456,8/2/2019,15:45,NOU,8/2/2019,16:30,XBT,C1F1
FB408,8/3/2019,15:45,NOU,8/3/2019,16:30,XBT,C1F1
FB456,8/4/2019,15:45,NOU,8/4/2019,16:30,XBT,C1F1
FB408,8/5/2019,15:45,NOU,8/5/2019,16:30,XBT,C1F1
FB456,8/6/2019,15:45,NOU,8/6/2019,16:30,XBT,C1F1
FB408,8/7/2019,15:45,NOU,8/7/2019,16:30,XBT,C1F1
FB408,8/8/2019,15:45,NOU,8/8/2019,16:30,XBT,C1F1
FB4875,8/9/2019,15:45,NOU,8/9/2019,16:30,XBT,C1F1
FB4875,8/10/2019,15:45,NOU,8/10/2019,16:30,XBT,C1F1
FB4875,8/11/2019,15:45,NOU,8/11/2019,16:30,XBT,C1F1
FB4875,8/12/2019,15:45,NOU,8/12/2019,16:30,XBT,C1F1
FB4875,8/13/2019,15:45,NOU,8/13/2019,16:30,XBT,C1F1
FB4875,8/14/2019,15:45,NOU,8/14/2019,16:30,XBT,C1F1
FB4875,8/15/2019,15:45,NOU,8/15/2019,16:30,XBT,C1F1
FB4875,8/16/2019,15:45,NOU,8/16/2019,16:30,XBT,C1F1
FB4875,8/17/2019,15:45,NOU,8/17/2019,16:30,XBT,C1F1
FB4875,8/18/2019,15:45,NOU,8/18/2019,16:30,XBT,C1F1
FB4875,8/19/2019,15:45,NOU,8/19/2019,16:30,XBT,C1F1
FB4875,8/20/2019,15:45,NOU,8/20/2019,16:30,XBT,C1F1
FB4875,8/21/2019,15:45,NOU,8/21/2019,16:30,XBT,C1F1
FB4875,8/22/2019,15:45,NOU,8/22/2019,16:30,XBT,C1F1
FB4875,8/23/2019,15:45,NOU,8/23/2019,16:30,XBT,C1F1
FB4875,8/24/2019,15:45,NOU,8/24/2019,16:30,XBT,C1F1
FB4875,8/25/2019,15:45,NOU,8/25/2019,16:30,XBT,C1F1
FB4875,8/1/2019,15:50,MYJ,8/1/2019,16:40,HOM,C1F1
FB4875,8/2/2019,15:50,MYJ,8/2/2019,16:40,HOM,C1F1
FB4875,8/3/2019,15:50,MYJ,8/3/2019,16:40,HOM,C1F1
FB4875,8/4/2019,15:50,MYJ,8/4/2019,16:40,HOM,C1F1
FB4875,8/5/2019,15:50,MYJ,8/5/2019,16:40,HOM,C1F1
FB4875,8/6/2019,15:50,MYJ,8/6/2019,16:40,HOM,C1F1
FB4875,8/7/2019,15:50,XMH,8/7/2019,16:55,HOM,C1F1
FB4875,8/7/2019,15:50,MYJ,8/7/2019,16:40,HOM,C1F1
FB1644,8/8/2019,15:50,XMH,8/8/2019,16:55,HOM,C1F1
FB1644,8/8/2019,15:50,MYJ,8/8/2019,16:40,HOM,C1F1
FB1644,8/9/2019,15:50,XMH,8/9/2019,16:55,HOM,C1F1
FB1644,8/9/2019,15:50,MYJ,8/9/2019,16:40,HOM,C1F1
FB1644,8/10/2019,15:50,XMH,8/10/2019,16:55,HOM,C1F1
FB1644,8/10/2019,15:50,MYJ,8/10/2019,16:40,HOM,C1F1
FB508,8/11/2019,15:50,XMH,8/11/2019,16:55,HOM,C1F1
FB1644,8/11/2019,15:50,MYJ,8/11/2019,16:40,HOM,C1F1
FB508,8/12/2019,15:50,XMH,8/12/2019,16:55,HOM,C1F1
FB1644,8/12/2019,15:50,MYJ,8/12/2019,16:40,HOM,C1F1
FB508,8/13/2019,15:50,XMH,8/13/2019,16:55,HOM,C1F1
FB1644,8/13/2019,15:50,MYJ,8/13/2019,16:40,HOM,C1F1
FB508,8/14/2019,15:50,XMH,8/14/2019,16:55,HOM,C1F1
FB1644,8/14/2019,15:50,MYJ,8/14/2019,16:40,HOM,C1F1
FB508,8/15/2019,15:50,XMH,8/15/2019,16:55,HOM,C1F1
FB1644,8/15/2019,15:50,MYJ,8/15/2019,16:40,HOM,C1F1
FB508,8/16/2019,15:50,XMH,8/16/2019,16:55,HOM,C1F1
FB1644,8/16/2019,15:50,MYJ,8/16/2019,16:40,HOM,C1F1
FB508,8/17/2019,15:50,XMH,8/17/2019,16:55,HOM,C1F1
FB1644,8/17/2019,15:50,MYJ,8/17/2019,16:40,HOM,C1F1
FB508,8/18/2019,15:50,MYJ,8/18/2019,16:40,HOM,C1F1
FB1644,8/19/2019,15:50,MYJ,8/19/2019,16:40,HOM,C1F1
FB508,8/20/2019,15:50,MYJ,8/20/2019,16:40,HOM,C1F1
FB1644,8/21/2019,15:50,MYJ,8/21/2019,16:40,HOM,C1F1
FB508,8/22/2019,15:50,MYJ,8/22/2019,16:40,HOM,C1F1
FB1644,8/23/2019,15:50,MYJ,8/23/2019,16:40,HOM,C1F1
FB508,8/24/2019,15:50,MYJ,8/24/2019,16:40,HOM,C1F1
FB1644,8/25/2019,15:50,MYJ,8/25/2019,16:40,HOM,C1F1
FB1644,8/26/2019,15:50,MYJ,8/26/2019,16:40,HOM,C1F1
FB1644,8/27/2019,15:50,MYJ,8/27/2019,16:40,HOM,C1F1
FB1644,8/28/2019,15:50,MYJ,8/28/2019,16:40,HOM,C1F1
FB1644,8/1/2019,15:55,SXA,8/1/2019,17:55,HOM,C1F1
FB1644,8/2/2019,15:55,SXA,8/2/2019,17:55,HOM,C1F1
FB1644,8/3/2019,15:55,SXA,8/3/2019,17:55,HOM,C1F1
FB1644,8/4/2019,15:55,SXA,8/4/2019,17:55,HOM,C1F1
FB1644,8/5/2019,15:55,SXA,8/5/2019,17:55,HOM,C1F1
FB1644,8/6/2019,15:55,SXA,8/6/2019,17:55,HOM,C1F1
FB1644,8/7/2019,15:55,SXA,8/7/2019,17:55,HOM,C1F1
FB1644,8/8/2019,15:55,SXA,8/8/2019,17:55,HOM,C1F1
FB1170,8/9/2019,15:55,SXA,8/9/2019,17:55,HOM,C1F1
FB1170,8/10/2019,15:55,SXA,8/10/2019,17:55,HOM,C1F1
FB1170,8/11/2019,15:55,SXA,8/11/2019,17:55,HOM,C1F1
FB1170,8/12/2019,15:55,SXA,8/12/2019,17:55,HOM,C1F1
FB1170,8/13/2019,15:55,SXA,8/13/2019,17:55,HOM,C1F1
FB1170,8/14/2019,15:55,SXA,8/14/2019,17:55,HOM,C1F1
FB1170,8/15/2019,15:55,SXA,8/15/2019,17:55,HOM,C1F1
FB1170,8/16/2019,15:55,SXA,8/16/2019,17:55,HOM,C1F1
FB1170,8/17/2019,15:55,SXA,8/17/2019,17:55,HOM,C1F1
FB1170,8/18/2019,15:55,SXA,8/18/2019,17:55,HOM,C1F1
FB1170,8/19/2019,15:55,SXA,8/19/2019,17:55,HOM,C1F1
FB1170,8/20/2019,15:55,SXA,8/20/2019,17:55,HOM,C1F1
FB1170,8/1/2019,15:55,TGD,8/1/2019,16:45,TAN,C1F1
FB1170,8/2/2019,15:55,TGD,8/2/2019,16:45,TAN,C1F1
FB1170,8/3/2019,15:55,TGD,8/3/2019,16:45,TAN,C1F1
FB1170,8/4/2019,15:55,TGD,8/4/2019,16:45,TAN,C1F1
FB1170,8/5/2019,15:55,TGD,8/5/2019,16:45,TAN,C1F1
FB1170,8/6/2019,15:55,TGD,8/6/2019,16:45,TAN,C1F1
FB1170,8/7/2019,15:55,TGD,8/7/2019,16:45,TAN,C1F1
FB1170,8/8/2019,15:55,TGD,8/8/2019,16:45,TAN,C1F1
FB1895,8/9/2019,15:55,TGD,8/9/2019,16:45,TAN,C1F1
FB1895,8/10/2019,15:55,TGD,8/10/2019,16:45,TAN,C1F1
FB1895,8/11/2019,15:55,TGD,8/11/2019,16:45,TAN,C1F1
FB1895,8/12/2019,15:55,TGD,8/12/2019,16:45,TAN,C1F1
FB1895,8/13/2019,15:55,TGD,8/13/2019,16:45,TAN,C1F1
FB1895,8/14/2019,15:55,TGD,8/14/2019,16:45,TAN,C1F1
FB1895,8/15/2019,15:55,TGD,8/15/2019,16:45,TAN,C1F1
FB1895,8/16/2019,15:55,TGD,8/16/2019,16:45,TAN,C1F1
FB1895,8/17/2019,15:55,TGD,8/17/2019,16:45,TAN,C1F1
FB1895,8/18/2019,15:55,TGD,8/18/2019,16:45,TAN,C1F1
FB1895,8/19/2019,15:55,TGD,8/19/2019,16:45,TAN,C1F1
FB1895,8/20/2019,15:55,TGD,8/20/2019,16:45,TAN,C1F1
FB1895,8/21/2019,15:55,TGD,8/21/2019,16:45,TAN,C1F1
FB1895,8/22/2019,15:55,TGD,8/22/2019,16:45,TAN,C1F1
FB1895,8/23/2019,15:55,TGD,8/23/2019,16:45,TAN,C1F1
FB1895,8/24/2019,15:55,TGD,8/24/2019,16:45,TAN,C1F1
FB1895,8/25/2019,15:55,TGD,8/25/2019,16:45,TAN,C1F1
FB1895,8/26/2019,15:55,TGD,8/26/2019,16:45,TAN,C1F1
FB1895,8/27/2019,15:55,TGD,8/27/2019,16:45,TAN,C1F1
FB1895,8/28/2019,15:55,TGD,8/28/2019,16:45,TAN,C1F1
FB1895,8/1/2019,15:55,TGD,8/1/2019,16:55,UYS,C1F1
FB1895,8/2/2019,15:55,TGD,8/2/2019,16:55,UYS,C1F1
FB1895,8/3/2019,15:55,TGD,8/3/2019,16:55,UYS,C1F1
FB1895,8/4/2019,15:55,TGD,8/4/2019,16:55,UYS,C1F1
FB1895,8/5/2019,15:55,TGD,8/5/2019,16:55,UYS,C1F1
FB1895,8/6/2019,15:55,TGD,8/6/2019,16:55,UYS,C1F1
FB1895,8/7/2019,15:55,TGD,8/7/2019,16:55,UYS,C1F1
FB1895,8/8/2019,15:55,TGD,8/8/2019,16:55,UYS,C1F1
FB397,8/9/2019,15:55,TGD,8/9/2019,16:55,UYS,C1F1
FB397,8/10/2019,15:55,TGD,8/10/2019,16:55,UYS,C1F1
FB397,8/11/2019,15:55,TGD,8/11/2019,16:55,UYS,C1F1
FB397,8/12/2019,15:55,TGD,8/12/2019,16:55,UYS,C1F1
FB397,8/13/2019,15:55,TGD,8/13/2019,16:55,UYS,C1F1
FB397,8/14/2019,15:55,TGD,8/14/2019,16:55,UYS,C1F1
FB397,8/15/2019,15:55,TGD,8/15/2019,16:55,UYS,C1F1
FB397,8/16/2019,15:55,TGD,8/16/2019,16:55,UYS,C1F1
FB397,8/17/2019,15:55,TGD,8/17/2019,16:55,UYS,C1F1
FB397,8/18/2019,15:55,TGD,8/18/2019,16:55,UYS,C1F1
FB397,8/19/2019,15:55,TGD,8/19/2019,16:55,UYS,C1F1
FB397,8/20/2019,15:55,TGD,8/20/2019,16:55,UYS,C1F1
FB397,8/21/2019,15:55,TGD,8/21/2019,16:55,UYS,C1F1
FB397,8/22/2019,15:55,TGD,8/22/2019,16:55,UYS,C1F1
FB397,8/23/2019,15:55,TGD,8/23/2019,16:55,UYS,C1F1
FB397,8/24/2019,15:55,TGD,8/24/2019,16:55,UYS,C1F1
FB397,8/25/2019,15:55,TGD,8/25/2019,16:55,UYS,C1F1
FB397,8/26/2019,15:55,TGD,8/26/2019,16:55,UYS,C1F1
FB397,8/27/2019,15:55,TGD,8/27/2019,16:55,UYS,C1F1
FB397,8/28/2019,15:55,TGD,8/28/2019,16:55,UYS,C1F1
FB397,8/1/2019,16:00,TGD,8/1/2019,17:05,HOM,C1F1
FB397,8/2/2019,16:00,TGD,8/2/2019,17:05,HOM,C1F1
FB397,8/3/2019,16:00,TGD,8/3/2019,17:05,HOM,C1F1
FB397,8/4/2019,16:00,TGD,8/4/2019,17:05,HOM,C1F1
FB397,8/5/2019,16:00,TGD,8/5/2019,17:05,HOM,C1F1
FB397,8/6/2019,16:00,TGD,8/6/2019,17:05,HOM,C1F1
FB397,8/7/2019,16:00,TGD,8/7/2019,17:05,HOM,C1F1
FB397,8/8/2019,16:00,TGD,8/8/2019,17:05,HOM,C1F1
FB33,8/9/2019,16:00,TGD,8/9/2019,17:05,HOM,C1F1
FB33,8/10/2019,16:00,TGD,8/10/2019,17:05,HOM,C1F1
FB33,8/11/2019,16:00,TGD,8/11/2019,17:05,HOM,C1F1
FB33,8/12/2019,16:00,TGD,8/12/2019,17:05,HOM,C1F1
FB33,8/13/2019,16:00,TGD,8/13/2019,17:05,HOM,C1F1
FB33,8/14/2019,16:00,TGD,8/14/2019,17:05,HOM,C1F1
FB33,8/15/2019,16:00,TGD,8/15/2019,17:05,HOM,C1F1
FB33,8/16/2019,16:00,TGD,8/16/2019,17:05,HOM,C1F1
FB33,8/17/2019,16:00,TGD,8/17/2019,17:05,HOM,C1F1
FB33,8/18/2019,16:00,TGD,8/18/2019,17:05,HOM,C1F1
FB33,8/19/2019,16:00,TGD,8/19/2019,17:05,HOM,C1F1
FB33,8/20/2019,16:00,TGD,8/20/2019,17:05,HOM,C1F1
FB33,8/21/2019,16:00,TGD,8/21/2019,17:05,HOM,C1F1
FB33,8/22/2019,16:00,TGD,8/22/2019,17:05,HOM,C1F1
FB33,8/23/2019,16:00,TGD,8/23/2019,17:05,HOM,C1F1
FB33,8/24/2019,16:00,TGD,8/24/2019,17:05,HOM,C1F1
FB33,8/25/2019,16:00,TGD,8/25/2019,17:05,HOM,C1F1
FB33,8/26/2019,16:00,TGD,8/26/2019,17:05,HOM,C1F1
FB33,8/27/2019,16:00,TGD,8/27/2019,17:05,HOM,C1F1
FB33,8/28/2019,16:00,TGD,8/28/2019,17:05,HOM,C1F1
FB33,8/1/2019,16:00,TGD,8/1/2019,17:30,NOU,C1F1
FB33,8/2/2019,16:00,TGD,8/2/2019,17:30,NOU,C1F1
FB33,8/3/2019,16:00,TGD,8/3/2019,17:30,NOU,C1F1
FB33,8/4/2019,16:00,TGD,8/4/2019,17:30,NOU,C1F1
FB33,8/5/2019,16:00,TGD,8/5/2019,17:30,NOU,C1F1
FB33,8/6/2019,16:00,TGD,8/6/2019,17:30,NOU,C1F1
FB33,8/7/2019,16:00,TGD,8/7/2019,17:30,NOU,C1F1
FB33,8/8/2019,16:00,TGD,8/8/2019,17:30,NOU,C1F1
FB71,8/9/2019,16:00,TGD,8/9/2019,17:30,NOU,C1F1
FB71,8/10/2019,16:00,TGD,8/10/2019,17:30,NOU,C1F1
FB71,8/11/2019,16:00,TGD,8/11/2019,17:30,NOU,C1F1
FB71,8/12/2019,16:00,TGD,8/12/2019,17:30,NOU,C1F1
FB71,8/13/2019,16:00,TGD,8/13/2019,17:30,NOU,C1F1
FB71,8/14/2019,16:00,TGD,8/14/2019,17:30,NOU,C1F1
FB71,8/15/2019,16:00,TGD,8/15/2019,17:30,NOU,C1F1
FB71,8/16/2019,16:00,TGD,8/16/2019,17:30,NOU,C1F1
FB71,8/17/2019,16:00,TGD,8/17/2019,17:30,NOU,C1F1
FB71,8/18/2019,16:00,TGD,8/18/2019,17:30,NOU,C1F1
FB71,8/19/2019,16:00,TGD,8/19/2019,17:30,NOU,C1F1
FB71,8/20/2019,16:00,TGD,8/20/2019,17:30,NOU,C1F1
FB71,8/21/2019,16:00,TGD,8/21/2019,17:30,NOU,C1F1
FB71,8/22/2019,16:00,TGD,8/22/2019,17:30,NOU,C1F1
FB71,8/23/2019,16:00,TGD,8/23/2019,17:30,NOU,C1F1
